company,job_title,job_location,job_duration,date_posted,url
New York Times,"Manager, Project Management - Temporary","New York, NY",PART_TIME,2022-05-04,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Manager--Project-Management---Temporary_REQ-012534-1
New York Times,Staff Software Engineer - Cloud Runtime,"New York, NY",FULL_TIME,2022-05-04,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Staff-Software-Engineer---Cloud-Runtime_REQ-011669-2
New York Times,"Fact Checker, Opinion Audio (Temporary)","New York, NY",FULL_TIME,2022-05-04,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Fact-Checker--Opinion-Audio--Temporary-_REQ-012535-1
New York Times,"Lead Product Designer, Platforms","New York, NY",FULL_TIME,2022-05-04,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Lead-Product-Designer--Platforms_REQ-012413-1
New York Times,Customer Service Content Development Associate Manager,"New York, NY",FULL_TIME,2022-05-04,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Customer-Service-Content-Development-Associate-Manager_REQ-012533-1
New York Times,Art Director,"New York, NY",FULL_TIME,2022-05-04,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Art-Director_REQ-011323-1
New York Times,Senior Software Engineer - Cloud Provisioning,"New York, NY",FULL_TIME,2022-05-03,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Software-Engineer---Cloud-Provisioning_REQ-012505-1
New York Times,"Staff Engineer, Observability","New York, NY",FULL_TIME,2022-05-03,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Staff-Engineer--Observability_REQ-012502-1
New York Times,"Senior Audio Producer, Shows","New York, NY",FULL_TIME,2022-05-03,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Audio-Producer--Shows_REQ-012527
New York Times,"Editor, The Daily","New York, NY",FULL_TIME,2022-05-03,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Editor--The-Daily_REQ-012518-1
New York Times,"Deputy Editor,  Metro Visual & Digital Storytelling","New York, NY",FULL_TIME,2022-05-03,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Deputy-Editor--Metro_REQ-012453-1
New York Times,"Analyst, Advertising Data","New York, NY",FULL_TIME,2022-05-02,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Analyst--Advertising-Data_REQ-012512
New York Times,Analyst - Marketing Analytics (Owned),"New York, NY",FULL_TIME,2022-05-02,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Analyst---Marketing-Analytics--Owned-_REQ-012510-1
New York Times,"Senior Staff Editor, Opinion Video, Op-Docs","New York, NY",FULL_TIME,2022-05-02,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Staff-Editor_REQ-012517-2
New York Times,"Project Manager, Digital Advertising Mission","New York, NY",FULL_TIME,2022-05-02,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Project-Manager--Ad-Mission_REQ-012508-1
New York Times,"Research and Standards Editor, Wirecutter","New York, NY",FULL_TIME,2022-04-29,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Research-and-Standards-Editor--Wirecutter_REQ-012407-1
New York Times,"Staff Writer, Smartphone, Tablets, & Accessories, Wirecutter","New York, NY",FULL_TIME,2022-04-29,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Staff-Writer--Smartphone--Tablets----Accessories--Wirecutter_REQ-012414-1
New York Times,"Updates Writer, PC Team, Wirecutter","New York, NY",FULL_TIME,2022-04-29,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Updates-Writer--PC-Team--Wirecutter_REQ-012436-1
New York Times,Senior Commercial Counsel,"New York, NY",FULL_TIME,2022-04-29,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Counsel_REQ-012220
New York Times,HR Generalist - Temporary,"New York, NY",FULL_TIME,2022-04-29,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/HR-Generalist---Temporary_REQ-012499
New York Times,"Project Manager, Subscription Growth","New York, NY",FULL_TIME,2022-04-29,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Project-Manager--Subscription-Growth_REQ-012493-1
New York Times,"Updates Writer, Home Improvement and Emergency Prep, Wirecutter","New York, NY",FULL_TIME,2022-04-28,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Updates-Writer--Home-Improvement-and-Emergency-Prep--Wirecutter_REQ-012492-1
